DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,LV,2011,43.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,LV,2013,46.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,MK,2011,9.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,MK,2013,12.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,MT,2011,24.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,MT,2013,30.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,NL,2011,32.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,NL,2013,29.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,NO,2011,43.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,NO,2013,48.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,PL,2011,19.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,PL,2013,31.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,PT,2011,31.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,PT,2013,44.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,RO,2011,14.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,RO,2013,21.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,SE,2011,44.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,SE,2013,48.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,SI,2011,15.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,SI,2013,27.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,SK,2011,33.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,SK,2013,39.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,UK,2011,22.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV2,PC_ENT_CUSE,UK,2013,31.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,AT,2014,19.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,AT,2015,26.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,AT,2016,25.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,BE,2014,40.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,BE,2015,39.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,BE,2016,43.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,BE,2017,41.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,BG,2014,55.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,BG,2015,54.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,BG,2016,56.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,BG,2017,55.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,CY,2014,16.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,CY,2015,15.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,CY,2016,19.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,CY,2017,23.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,CZ,2014,19.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,CZ,2015,21.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,CZ,2016,18.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,DE,2014,25.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,DE,2015,27.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,DE,2016,28.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,DK,2014,38.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,DK,2015,42.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,DK,2016,41.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EA,2014,25.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EA,2016,30.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EE,2014,36.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EE,2015,36.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EE,2016,37.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EE,2017,37.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EL,2015,32.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EL,2016,30.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EL,2017,36.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,ES,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,ES,2015,19.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,ES,2016,21.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,ES,2017,27.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU15,2014,26.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU15,2016,29.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU27_2007,2014,26.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU27_2007,2016,29.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU27_2020,2014,25.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU27_2020,2015,29.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU27_2020,2016,31.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU28,2014,26.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,EU28,2016,29.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,FI,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,FI,2016,79.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,FR,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,FR,2016,35.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,HR,2014,18.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,HR,2015,17.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,HR,2016,20.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,HR,2017,27.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,HU,2014,34.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,HU,2015,33.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,HU,2016,34.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,HU,2017,36.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,IE,2014,32.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,IE,2016,33.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,IS,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,IT,2014,18.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,IT,2016,20.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,LT,2014,41.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,LT,2015,44.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,LT,2016,47.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,LT,2017,38.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,LU,2014,27.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,LU,2016,27.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,LV,2014,48.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,LV,2016,46.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,ME,2016,31.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,MK,2014,15.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,MK,2016,25.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,MT,2014,22.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,MT,2015,28.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,MT,2016,29.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,NL,2014,20.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,NL,2015,24.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,NL,2016,40.0,b
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,NL,2017,42.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,NO,2014,44.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,NO,2015,52.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,NO,2016,70.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,NO,2017,72.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,PL,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,PL,2015,35.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,PL,2016,37.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,PL,2017,41.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,PT,2014,36.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,PT,2015,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,PT,2016,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,RO,2014,11.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,RO,2016,15.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,RO,2017,17.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,RS,2014,10.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,RS,2017,25.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SE,2014,33.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SE,2016,41.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SI,2014,15.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SI,2015,19.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SI,2016,38.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SK,2014,36.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SK,2015,36.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SK,2016,38.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SK,2017,43.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,UK,2014,30.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,UK,2016,20.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,AT,2014,19.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,AT,2015,26.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,AT,2016,25.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,BE,2014,40.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,BE,2015,39.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,BE,2016,43.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,BE,2017,41.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,BG,2014,57.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,BG,2015,55.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,BG,2016,57.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,BG,2017,56.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,CY,2014,16.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,CY,2015,15.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,CY,2016,19.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,CY,2017,23.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,CZ,2014,19.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,CZ,2015,21.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,CZ,2016,19.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,DE,2014,25.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,DE,2015,28.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,DE,2016,28.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,DK,2014,38.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,DK,2015,42.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,DK,2016,41.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EA,2014,25.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EA,2016,30.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EE,2014,37.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EE,2015,36.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EE,2016,38.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EE,2017,37.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EL,2015,33.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EL,2016,31.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,EL,2017,36.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,ES,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,ES,2015,19.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,50-249,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,ES,2016,21.2,
